travelCode,User_ID,Departure,Arrival,Check-in,Hotel,Stars,Bedroom Type,Room Price per Night,Number of Adults,Number of Children,Number of Bedrooms,Total Price per Night,Amenities,Days of Stay,Total Cost,Check-Out,Hotel_ID
135534,1333,Tirupati,Chennai,2019-10-03,"Trident, Chennai",5,Deluxe,9393,1,1,1,9393,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Limousine Service', 'Private Butler', 'Helipad']",4,37572,2019-10-07,CHEN3
1012,9,Navi Mumbai,Raigarh,2020-01-09,Hotel Trinity Grand,3,Executive,5828,1,2,1,5828,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms', 'Bar', 'Airport Shuttle']",5,29140,2020-01-14,RAIG1
1378,12,Kolkata,Raigarh,2019-12-05,Hotel Trinity Grand,3,Deluxe,4931,1,0,1,4931,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms', 'Airport Shuttle']",5,24655,2019-12-10,RAIG1
4269,43,Thiruvananthapuram,Raigarh,2019-11-07,Hotel Trinity Grand,3,Deluxe,4931,4,0,2,9862,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle', 'Meeting Rooms']",5,49310,2019-11-12,RAIG1
4391,44,Bengaluru,Raigarh,2020-08-27,Hotel Trinity Grand,3,Deluxe,4931,3,0,2,9862,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle', 'Bar', 'Meeting Rooms']",6,59172,2020-09-02,RAIG1
8236,81,Dabolim,Raigarh,2019-12-26,Hotel Trinity Grand,3,Suite,6724,3,3,3,20172,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms', 'Airport Shuttle']",2,40344,2019-12-28,RAIG1
12168,119,Bengaluru,Raigarh,2019-10-17,Hotel Trinity Grand,3,Executive,5828,4,1,3,17484,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",7,122388,2019-10-24,RAIG1
18482,182,Kota,Raigarh,2021-11-04,Hotel Trinity Grand,3,Suite,6724,4,1,3,20172,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Bar']",5,100860,2021-11-09,RAIG1
22166,217,Shimla,Raigarh,2019-12-05,Hotel Trinity Grand,3,Executive,5828,3,2,3,17484,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle', 'Bar']",5,87420,2019-12-10,RAIG1
23063,226,Ranchi,Raigarh,2019-12-26,Hotel Trinity Grand,3,Deluxe,4931,4,1,3,14793,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle']",2,29586,2019-12-28,RAIG1
23812,233,Kota,Raigarh,2020-10-08,Hotel Trinity Grand,3,Executive,5828,1,1,1,5828,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle']",3,17484,2020-10-11,RAIG1
23881,234,Khowai,Raigarh,2020-08-27,Hotel Trinity Grand,3,Executive,5828,3,1,2,11656,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle']",5,58280,2020-09-01,RAIG1
27478,264,Dehradun,Raigarh,2020-03-19,Hotel Trinity Grand,3,Suite,6724,2,3,2,13448,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms']",7,94136,2020-03-26,RAIG1
29850,285,Ludhiana,Raigarh,2019-09-26,Hotel Trinity Grand,3,Suite,6724,4,1,3,20172,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle']",6,121032,2019-10-02,RAIG1
30021,287,Ranchi,Raigarh,2020-09-17,Hotel Trinity Grand,3,Suite,6724,1,1,1,6724,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle', 'Meeting Rooms']",2,13448,2020-09-19,RAIG1
30239,288,Delhi NCR,Raigarh,2021-05-13,Hotel Trinity Grand,3,Suite,6724,4,0,2,13448,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",4,53792,2021-05-17,RAIG1
32389,312,Shimla,Raigarh,2019-11-28,Hotel Trinity Grand,3,Suite,6724,2,0,1,6724,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle', 'Bar', 'Meeting Rooms']",4,26896,2019-12-02,RAIG1
32534,312,Ranchi,Raigarh,2022-09-08,Hotel Trinity Grand,3,Deluxe,4931,2,3,2,9862,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Bar', 'Airport Shuttle', 'Meeting Rooms']",3,29586,2022-09-11,RAIG1
35489,339,Srinagar,Raigarh,2020-06-04,Hotel Trinity Grand,3,Executive,5828,2,3,2,11656,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Bar', 'Meeting Rooms']",5,58280,2020-06-09,RAIG1
38540,370,Vijayawada,Raigarh,2020-01-23,Hotel Trinity Grand,3,Deluxe,4931,3,0,2,9862,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle']",3,29586,2020-01-26,RAIG1
39485,381,Guwahati,Raigarh,2022-03-17,Hotel Trinity Grand,3,Suite,6724,1,1,1,6724,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle', 'Meeting Rooms', 'Bar']",1,6724,2022-03-18,RAIG1
42087,410,Chandigarh,Raigarh,2020-03-05,Hotel Trinity Grand,3,Deluxe,4931,1,1,1,4931,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms']",7,34517,2020-03-12,RAIG1
42093,410,Bengaluru,Raigarh,2020-04-16,Hotel Trinity Grand,3,Deluxe,4931,1,0,1,4931,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",7,34517,2020-04-23,RAIG1
43169,422,Coimbatore,Raigarh,2021-05-20,Hotel Trinity Grand,3,Deluxe,4931,4,1,3,14793,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Bar']",1,14793,2021-05-21,RAIG1
43888,430,Raipur,Raigarh,2021-09-16,Hotel Trinity Grand,3,Suite,6724,3,1,2,13448,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",4,53792,2021-09-20,RAIG1
46670,454,Raipur,Raigarh,2020-03-12,Hotel Trinity Grand,3,Executive,5828,2,2,2,11656,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle', 'Bar', 'Meeting Rooms']",5,58280,2020-03-17,RAIG1
48946,480,Srinagar,Raigarh,2020-03-12,Hotel Trinity Grand,3,Executive,5828,1,1,1,5828,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",6,34968,2020-03-18,RAIG1
51866,504,Ahmedabad,Raigarh,2019-11-07,Hotel Trinity Grand,3,Deluxe,4931,1,0,1,4931,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",4,19724,2019-11-11,RAIG1
52538,510,Ludhiana,Raigarh,2019-11-22,Hotel Trinity Grand,3,Suite,6724,3,3,3,20172,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms', 'Airport Shuttle']",3,60516,2019-11-25,RAIG1
54424,531,Bhopal,Raigarh,2019-10-31,Hotel Trinity Grand,3,Executive,5828,4,3,4,23312,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Bar']",6,139872,2019-11-06,RAIG1
55300,540,Nashik,Raigarh,2020-11-12,Hotel Trinity Grand,3,Deluxe,4931,3,1,2,9862,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",4,39448,2020-11-16,RAIG1
56213,546,Bengaluru,Raigarh,2021-03-18,Hotel Trinity Grand,3,Deluxe,4931,3,3,3,14793,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle', 'Meeting Rooms']",2,29586,2021-03-20,RAIG1
57450,559,Mumbai,Raigarh,2020-08-20,Hotel Trinity Grand,3,Deluxe,4931,4,0,2,9862,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms', 'Bar', 'Airport Shuttle']",3,29586,2020-08-23,RAIG1
57929,565,Srinagar,Raigarh,2020-07-30,Hotel Trinity Grand,3,Suite,6724,2,1,2,13448,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms', 'Airport Shuttle', 'Bar']",5,67240,2020-08-04,RAIG1
60026,582,Thiruvananthapuram,Raigarh,2020-04-09,Hotel Trinity Grand,3,Executive,5828,4,2,3,17484,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms', 'Airport Shuttle']",1,17484,2020-04-10,RAIG1
60193,583,Dehradun,Raigarh,2020-07-16,Hotel Trinity Grand,3,Executive,5828,1,2,1,5828,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms', 'Airport Shuttle', 'Bar']",5,29140,2020-07-21,RAIG1
61485,601,Kullu-Manali,Raigarh,2020-02-06,Hotel Trinity Grand,3,Suite,6724,4,0,2,13448,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms', 'Airport Shuttle']",6,80688,2020-02-12,RAIG1
67038,650,Shillong,Raigarh,2023-02-16,Hotel Trinity Grand,3,Suite,6724,2,3,2,13448,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms', 'Airport Shuttle', 'Bar']",1,13448,2023-02-17,RAIG1
68322,662,Bilaspur,Raigarh,2020-10-01,Hotel Trinity Grand,3,Executive,5828,2,1,2,11656,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Bar', 'Airport Shuttle']",7,81592,2020-10-08,RAIG1
69104,669,Navi Mumbai,Raigarh,2020-05-14,Hotel Trinity Grand,3,Suite,6724,4,3,4,26896,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",5,134480,2020-05-19,RAIG1
69888,677,Visakhapatnam,Raigarh,2020-07-17,Hotel Trinity Grand,3,Suite,6724,1,2,1,6724,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle']",5,33620,2020-07-22,RAIG1
70053,678,Vadodara,Raigarh,2020-10-22,Hotel Trinity Grand,3,Suite,6724,1,1,1,6724,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Bar', 'Meeting Rooms']",4,26896,2020-10-26,RAIG1
71121,689,Surat,Raigarh,2021-02-18,Hotel Trinity Grand,3,Executive,5828,2,1,2,11656,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Bar', 'Meeting Rooms']",6,69936,2021-02-24,RAIG1
77908,757,Shimla,Raigarh,2019-12-19,Hotel Trinity Grand,3,Executive,5828,1,0,1,5828,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle', 'Meeting Rooms']",2,11656,2019-12-21,RAIG1
78552,763,Bengaluru,Raigarh,2020-08-06,Hotel Trinity Grand,3,Suite,6724,3,2,3,20172,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",2,40344,2020-08-08,RAIG1
83143,812,Puri,Raigarh,2019-12-05,Hotel Trinity Grand,3,Executive,5828,3,2,3,17484,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",5,87420,2019-12-10,RAIG1
83375,814,Navi Mumbai,Raigarh,2021-08-12,Hotel Trinity Grand,3,Deluxe,4931,4,1,3,14793,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",1,14793,2021-08-13,RAIG1
87350,862,Indore,Raigarh,2020-03-19,Hotel Trinity Grand,3,Suite,6724,2,3,2,13448,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle']",2,26896,2020-03-21,RAIG1
87381,862,Ayodhya,Raigarh,2020-10-22,Hotel Trinity Grand,3,Executive,5828,3,2,3,17484,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms']",7,122388,2020-10-29,RAIG1
89073,879,Nashik,Raigarh,2022-03-10,Hotel Trinity Grand,3,Executive,5828,4,3,4,23312,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle', 'Meeting Rooms', 'Bar']",7,163184,2022-03-17,RAIG1
90871,897,Puri,Raigarh,2021-04-29,Hotel Trinity Grand,3,Deluxe,4931,1,1,1,4931,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",6,29586,2021-05-05,RAIG1
91382,901,Itanagar,Raigarh,2019-12-26,Hotel Trinity Grand,3,Executive,5828,2,3,2,11656,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms']",7,81592,2020-01-02,RAIG1
96163,951,Raipur,Raigarh,2020-07-23,Hotel Trinity Grand,3,Deluxe,4931,3,0,2,9862,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms']",5,49310,2020-07-28,RAIG1
96365,953,Nashik,Raigarh,2019-10-31,Hotel Trinity Grand,3,Suite,6724,3,1,2,13448,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",3,40344,2019-11-03,RAIG1
96741,957,Ayodhya,Raigarh,2020-08-27,Hotel Trinity Grand,3,Deluxe,4931,2,1,2,9862,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",7,69034,2020-09-03,RAIG1
100566,1001,Shillong,Raigarh,2019-12-05,Hotel Trinity Grand,3,Deluxe,4931,3,0,2,9862,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",3,29586,2019-12-08,RAIG1
101179,1004,Dabolim,Raigarh,2021-05-20,Hotel Trinity Grand,3,Deluxe,4931,2,3,2,9862,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms']",3,29586,2021-05-23,RAIG1
101270,1004,Ahmedabad,Raigarh,2023-02-16,Hotel Trinity Grand,3,Deluxe,4931,4,1,3,14793,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle', 'Bar']",4,59172,2023-02-20,RAIG1
101447,1005,Mysuru,Raigarh,2022-09-22,Hotel Trinity Grand,3,Suite,6724,1,0,1,6724,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",7,47068,2022-09-29,RAIG1
101529,1007,Patna,Raigarh,2020-01-30,Hotel Trinity Grand,3,Executive,5828,1,0,1,5828,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",1,5828,2020-01-31,RAIG1
104951,1041,Guwahati,Raigarh,2019-11-28,Hotel Trinity Grand,3,Suite,6724,1,2,1,6724,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",7,47068,2019-12-05,RAIG1
106383,1056,Shimla,Raigarh,2022-03-03,Hotel Trinity Grand,3,Suite,6724,1,0,1,6724,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Bar', 'Meeting Rooms']",6,40344,2022-03-09,RAIG1
107653,1069,Surat,Raigarh,2019-10-03,Hotel Trinity Grand,3,Executive,5828,4,1,3,17484,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle', 'Bar', 'Meeting Rooms']",1,17484,2019-10-04,RAIG1
108940,1080,Ranchi,Raigarh,2021-02-25,Hotel Trinity Grand,3,Deluxe,4931,3,3,3,14793,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",3,44379,2021-02-28,RAIG1
111548,1104,Amritsar,Raigarh,2023-03-16,Hotel Trinity Grand,3,Suite,6724,3,0,2,13448,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Bar', 'Meeting Rooms', 'Airport Shuttle']",7,94136,2023-03-23,RAIG1
115432,1147,Navi Mumbai,Raigarh,2023-02-02,Hotel Trinity Grand,3,Executive,5828,3,3,3,17484,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms', 'Airport Shuttle', 'Bar']",4,69936,2023-02-06,RAIG1
120864,1197,Itanagar,Raigarh,2022-10-20,Hotel Trinity Grand,3,Executive,5828,2,0,1,5828,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",6,34968,2022-10-26,RAIG1
121588,1205,Bengaluru,Raigarh,2021-01-28,Hotel Trinity Grand,3,Deluxe,4931,4,3,4,19724,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Bar', 'Airport Shuttle', 'Meeting Rooms']",2,39448,2021-01-30,RAIG1
123696,1223,Nashik,Raigarh,2022-03-17,Hotel Trinity Grand,3,Suite,6724,3,0,2,13448,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",3,40344,2022-03-20,RAIG1
123995,1226,Ludhiana,Raigarh,2020-05-07,Hotel Trinity Grand,3,Deluxe,4931,2,3,2,9862,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",4,39448,2020-05-11,RAIG1
125453,1239,Chennai,Raigarh,2019-10-03,Hotel Trinity Grand,3,Executive,5828,3,0,2,11656,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms', 'Bar', 'Airport Shuttle']",4,46624,2019-10-07,RAIG1
125996,1246,Coimbatore,Raigarh,2021-06-24,Hotel Trinity Grand,3,Suite,6724,4,2,3,20172,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle', 'Meeting Rooms']",3,60516,2021-06-27,RAIG1
128026,1261,Ayodhya,Raigarh,2022-02-24,Hotel Trinity Grand,3,Deluxe,4931,2,1,2,9862,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",6,59172,2022-03-02,RAIG1
128423,1265,Indore,Raigarh,2021-05-20,Hotel Trinity Grand,3,Executive,5828,2,3,2,11656,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms']",4,46624,2021-05-24,RAIG1
128891,1270,Nashik,Raigarh,2020-01-02,Hotel Trinity Grand,3,Deluxe,4931,4,1,3,14793,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",4,59172,2020-01-06,RAIG1
129677,1278,Jamshedpur,Raigarh,2021-01-14,Hotel Trinity Grand,3,Deluxe,4931,4,2,3,14793,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Bar', 'Airport Shuttle']",5,73965,2021-01-19,RAIG1
130680,1286,Jamshedpur,Raigarh,2021-02-18,Hotel Trinity Grand,3,Executive,5828,2,2,2,11656,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms', 'Airport Shuttle', 'Bar']",6,69936,2021-02-24,RAIG1
131001,1288,Bhopal,Raigarh,2022-09-01,Hotel Trinity Grand,3,Executive,5828,1,2,1,5828,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",2,11656,2022-09-03,RAIG1
132490,1305,Dabolim,Raigarh,2022-06-02,Hotel Trinity Grand,3,Executive,5828,1,2,1,5828,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms', 'Airport Shuttle']",2,11656,2022-06-04,RAIG1
133377,1314,Guwahati,Raigarh,2021-11-04,Hotel Trinity Grand,3,Suite,6724,3,0,2,13448,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms']",5,67240,2021-11-09,RAIG1
1014,9,Amritsar,Delhi NCR,2020-01-23,"Red Fox Hotel, Delhi Airport",3,Deluxe,4560,4,0,2,9120,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle']",4,36480,2020-01-27,DELH9
1316,11,Bhopal,Delhi NCR,2022-06-02,"Red Fox Hotel, Delhi Airport",3,Executive,5388,3,2,3,16164,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",6,96984,2022-06-08,DELH9
1948,16,Dehradun,Delhi NCR,2022-06-23,"Red Fox Hotel, Delhi Airport",3,Executive,5388,1,1,1,5388,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle', 'Bar']",4,21552,2022-06-27,DELH9
2602,22,Gwalior,Delhi NCR,2021-11-04,"Red Fox Hotel, Delhi Airport",3,Suite,6218,4,3,4,24872,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",4,99488,2021-11-08,DELH9
7129,68,Ayodhya,Delhi NCR,2021-06-17,"Red Fox Hotel, Delhi Airport",3,Suite,6218,1,0,1,6218,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle']",5,31090,2021-06-22,DELH9
8478,82,Bilaspur,Delhi NCR,2023-01-26,"Red Fox Hotel, Delhi Airport",3,Suite,6218,4,1,3,18654,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms', 'Airport Shuttle', 'Bar']",2,37308,2023-01-28,DELH9
9900,100,Diu,Delhi NCR,2019-12-26,"Red Fox Hotel, Delhi Airport",3,Executive,5388,4,3,4,21552,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle']",2,43104,2019-12-28,DELH9
10408,105,Thiruvananthapuram,Delhi NCR,2021-05-20,"Red Fox Hotel, Delhi Airport",3,Deluxe,4560,1,1,1,4560,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms', 'Airport Shuttle']",2,9120,2021-05-22,DELH9
14599,146,Raigarh,Delhi NCR,2021-01-01,"Red Fox Hotel, Delhi Airport",3,Suite,6218,3,0,2,12436,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle', 'Bar']",6,74616,2021-01-07,DELH9
15336,152,Dhubri,Delhi NCR,2022-05-05,"Red Fox Hotel, Delhi Airport",3,Suite,6218,4,0,2,12436,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Bar', 'Airport Shuttle']",2,24872,2022-05-07,DELH9
15767,156,Vijayawada,Delhi NCR,2021-09-30,"Red Fox Hotel, Delhi Airport",3,Executive,5388,4,3,4,21552,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Bar']",4,86208,2021-10-04,DELH9
22102,216,Tirupati,Delhi NCR,2021-12-16,"Red Fox Hotel, Delhi Airport",3,Executive,5388,1,1,1,5388,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",4,21552,2021-12-20,DELH9
25385,245,Srinagar,Delhi NCR,2020-09-03,"Red Fox Hotel, Delhi Airport",3,Suite,6218,4,3,4,24872,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle', 'Meeting Rooms', 'Bar']",2,49744,2020-09-05,DELH9
31952,307,Raipur,Delhi NCR,2020-12-17,"Red Fox Hotel, Delhi Airport",3,Suite,6218,2,1,2,12436,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",4,49744,2020-12-21,DELH9
43276,422,Kullu-Manali,Delhi NCR,2023-06-08,"Red Fox Hotel, Delhi Airport",3,Suite,6218,4,3,4,24872,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle']",6,149232,2023-06-14,DELH9
44520,434,Puri,Delhi NCR,2022-06-23,"Red Fox Hotel, Delhi Airport",3,Deluxe,4560,4,0,2,9120,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",2,18240,2022-06-25,DELH9
44544,435,Itanagar,Delhi NCR,2019-10-31,"Red Fox Hotel, Delhi Airport",3,Suite,6218,3,3,3,18654,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",7,130578,2019-11-07,DELH9
46979,455,Mysuru,Delhi NCR,2022-08-11,"Red Fox Hotel, Delhi Airport",3,Suite,6218,1,0,1,6218,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Bar']",5,31090,2022-08-16,DELH9
47982,466,Amritsar,Delhi NCR,2020-01-09,"Red Fox Hotel, Delhi Airport",3,Executive,5388,3,0,2,10776,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",3,32328,2020-01-12,DELH9
49055,482,Bhubaneswar,Delhi NCR,2019-10-24,"Red Fox Hotel, Delhi Airport",3,Executive,5388,1,0,1,5388,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms']",5,26940,2019-10-29,DELH9
51711,502,Puri,Delhi NCR,2021-09-23,"Red Fox Hotel, Delhi Airport",3,Deluxe,4560,2,3,2,9120,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",5,45600,2021-09-28,DELH9
51928,504,Bilaspur,Delhi NCR,2021-01-14,"Red Fox Hotel, Delhi Airport",3,Executive,5388,3,0,2,10776,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",5,53880,2021-01-19,DELH9
52475,509,Hisar,Delhi NCR,2021-05-13,"Red Fox Hotel, Delhi Airport",3,Suite,6218,2,2,2,12436,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",4,49744,2021-05-17,DELH9
54066,523,Chandigarh,Delhi NCR,2020-10-08,"Red Fox Hotel, Delhi Airport",3,Deluxe,4560,2,3,2,9120,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle']",6,54720,2020-10-14,DELH9
54584,533,Shillong,Delhi NCR,2020-03-26,"Red Fox Hotel, Delhi Airport",3,Executive,5388,3,1,2,10776,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Bar', 'Airport Shuttle']",5,53880,2020-03-31,DELH9
55228,539,Kota,Delhi NCR,2022-01-13,"Red Fox Hotel, Delhi Airport",3,Deluxe,4560,3,3,3,13680,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms', 'Airport Shuttle', 'Bar']",2,27360,2022-01-15,DELH9
