TravelCode,UserID,City,Hotel,Rating,BedroomType,PricePerNight,Adults,Children,TotalRooms,TotalPrice,Amenities,StayingDays,TotalCost,CheckOut,CheckIn,Images
72587,705,Navi Mumbai,Hotel Yogi Executive,3,Deluxe,4519,3,0,2,9038,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",2,18076,17-12-2022,15-12-2022,https://tse1.mm.bing.net/th?q=Hotel+Yogi+Executive+Navi+Mumbai
72593,705,Ayodhya,Hotel Ramayana,3,Executive,6449,3,2,3,19347,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle', 'Meeting Rooms', 'Bar']",5,96735,31-01-2023,26-01-2023,https://tse1.mm.bing.net/th?q=Hotel+Ramayana+Ayodhya  
72600,706,Thiruvananthapuram,Hilton Garden Inn Trivandrum,5,Executive,13316,2,0,1,13316,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Limousine Service', 'Private Butler', 'Helipad']",3,39948,13-10-2019,10-10-2019,https://tse1.mm.bing.net/th?q=Hilton+Garden+Inn+Trivandrum+Thiruvananthapuram
72603,706,Hisar,Hotel City Heart,1,Executive,1422,1,2,1,1422,"['Wi-Fi', 'Parking', 'Housekeeping']",5,7110,05-11-2019,31-10-2019,https://tse1.mm.bing.net/th?q=Hotel+City+Heart+Hisar
72607,706,Ayodhya,Hotel Ayodhya Greens,3,Deluxe,3446,3,1,2,6892,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms', 'Airport Shuttle']",3,20676,01-12-2019,28-11-2019,https://tse1.mm.bing.net/th?q=Hotel+Ayodhya+Greens  
72608,706,Vijayawada,Hotel Park Elite,3,Suite,5392,3,1,2,10784,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",4,43136,09-12-2019,05-12-2019,https://tse1.mm.bing.net/th?q=Hotel+Park+Elite+Vijayawada
72610,706,Guwahati,Hotel Rajmahal,3,Executive,3995,1,0,1,3995,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle', 'Meeting Rooms', 'Bar']",2,7990,21-12-2019,19-12-2019,https://tse1.mm.bing.net/th?q=Hotel+Rajmahal+Guwahati
72615,706,Mopa,Hotel Green Valley,2,Suite,3092,1,1,1,3092,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Coffee Maker', 'Laundry']",5,15460,28-01-2020,23-01-2020,https://tse1.mm.bing.net/th?q=Hotel+Green+Valley+Mopa
72618,706,Tirupati,Hotel PLR Grand,3,Deluxe,4284,1,0,1,4284,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms', 'Bar', 'Airport Shuttle']",6,25704,19-02-2020,13-02-2020,https://tse1.mm.bing.net/th?q=Hotel+PLR+Grand+Tirupati
72627,706,Shillong,Hotel Eee Cee,2,Executive,2942,2,3,2,5884,"['Wi-Fi', 'Parking', 'Room Service', 'TV']",1,5884,17-04-2020,16-04-2020,https://tse1.mm.bing.net/th?q=Hotel+Eee+Cee+Shillong
72629,706,Dhubri,Hotel Swagat,3,Executive,5353,1,2,1,5353,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Bar']",4,21412,04-05-2020,30-04-2020,https://tse1.mm.bing.net/th?q=Hotel+Swagat+Dhubri
72631,706,Visakhapatnam,Supine Comfort,2,Executive,3266,3,3,3,9798,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Laundry', 'Coffee Maker']",1,9798,15-05-2020,14-05-2020,https://tse1.mm.bing.net/th?q=Supine+Comfort+Visakhapatnam
72634,706,Amritsar,Fairfield by Marriott Amritsar,4,Deluxe,7444,2,1,2,14888,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Sauna']",6,89328,10-06-2020,04-06-2020,https://tse1.mm.bing.net/th?q=Fairfield+by+Marriott+Amritsar  
72644,706,Diu,Hotel Samrat,3,Executive,4579,4,2,3,13737,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Bar', 'Airport Shuttle']",6,82422,19-08-2020,13-08-2020,https://tse1.mm.bing.net/th?q=Hotel+Samrat+Diu
72645,706,Ahmedabad,Fortune Landmark,4,Executive,6690,3,2,3,20070,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Sauna', 'Business Center', 'Rooftop Lounge']",5,100350,25-08-2020,20-08-2020,https://tse1.mm.bing.net/th?q=Fortune+Landmark+Ahmedabad  
72646,706,Udaipur,Amrit Mahal,3,Executive,4633,3,0,2,9266,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms', 'Airport Shuttle', 'Bar']",5,46330,02-09-2020,28-08-2020,https://tse1.mm.bing.net/th?q=Amrit+Mahal+Udaipur
72652,706,Ludhiana,Park Plaza Ludhiana,4,Executive,6569,2,2,2,13138,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar']",2,26276,10-10-2020,08-10-2020,https://tse1.mm.bing.net/th?q=Park+Plaza+Ludhiana+Ludhiana
72653,706,Dehradun,Paradise Home Stay,3,Executive,4046,2,0,1,4046,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle']",3,12138,18-10-2020,15-10-2020,https://tse1.mm.bing.net/th?q=Paradise+Home+Stay+Dehradun
72662,706,Udaipur,Raghu Mahal Hotel,3,Suite,5366,3,0,2,10732,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",4,42928,21-12-2020,17-12-2020,https://tse1.mm.bing.net/th?q=Raghu+Mahal+Hotel+Udaipur
72664,706,Coimbatore,"Zone by The Park Hotel, Coimbatore",4,Executive,6752,4,2,3,20256,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Business Center']",1,20256,01-01-2021,31-12-2020,https://tse1.mm.bing.net/th?q=Zone+by+The+Park+Hotel+Coimbatore
72665,706,Hyderabad,Courtyard by Marriott Hyderabad,4,Executive,7517,3,0,2,15034,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Sauna', 'Business Center']",2,30068,09-01-2021,07-01-2021,https://tse1.mm.bing.net/th?q=Courtyard+by+Marriott+Hyderabad
72667,706,Hyderabad,Taj Falaknuma Palace,5,Executive,12484,4,1,3,37452,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Helipad', 'Private Butler']",1,37452,22-01-2021,21-01-2021,https://tse1.mm.bing.net/th?q=Taj+Falaknuma+Palace+Hyderabad
72678,706,Chandigarh,JW Marriott Hotel Chandigarh,5,Suite,13386,3,0,2,26772,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Private Butler', 'Helipad']",3,80316,11-04-2021,08-04-2021,https://tse1.mm.bing.net/th?q=JW+Marriott+Hotel+Chandigarh
72679,706,Thiruvananthapuram,Apollo Dimora,4,Deluxe,5754,1,1,1,5754,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar']",3,17262,18-04-2021,15-04-2021,https://tse1.mm.bing.net/th?q=Apollo+Dimora+Thiruvananthapuram
72684,706,Raigarh,Hotel Shubham,2,Executive,3507,1,0,1,3507,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Laundry']",5,17535,25-05-2021,20-05-2021,https://tse1.mm.bing.net/th?q=Hotel+Shubham+Raigarh
72687,706,Puri,Hotel New Shankar International,2,Suite,3768,2,3,2,7536,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Coffee Maker', 'Laundry']",1,7536,11-06-2021,10-06-2021,https://tse1.mm.bing.net/th?q=Hotel+New+Shankar+International+Puri
72688,706,Nashik,Hotel Royale Heritage,3,Executive,5964,4,2,3,17892,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Bar', 'Meeting Rooms']",4,71568,21-06-2021,17-06-2021,https://tse1.mm.bing.net/th?q=Hotel+Royale+Heritage+Nashik
72692,707,Prayagraj,Hotel Mandiram,3,Deluxe,4137,1,1,1,4137,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Bar', 'Meeting Rooms', 'Airport Shuttle']",4,16548,21-10-2019,17-10-2019,https://tse1.mm.bing.net/th?q=Hotel+Mandiram+Prayagraj
72695,707,Kolkata,Holiday Inn Kolkata Airport,4,Executive,6584,3,0,2,13168,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Business Center']",1,13168,08-11-2019,07-11-2019,https://tse1.mm.bing.net/th?q=Holiday+Inn+Kolkata+Airport+Kolkata
72701,707,Diu,Azzaro Resort & Spa,4,Deluxe,7114,2,1,2,14228,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Sauna']",4,56912,23-12-2019,19-12-2019,https://tse1.mm.bing.net/th?q=Azzaro+Resort+&+Spa+Diu
72702,707,Hisar,Hotel City Heart,1,Suite,1641,1,0,1,1641,"['Wi-Fi', 'Parking']",2,3282,28-12-2019,26-12-2019,https://tse1.mm.bing.net/th?q=Hotel+City+Heart+Hisar
72708,707,Dehradun,Hotel Surya Inn,3,Suite,4798,1,2,1,4798,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",4,19192,10-03-2020,06-03-2020,https://tse1.mm.bing.net/th?q=Hotel+Surya+Inn+Dehradun
72710,707,Ranchi,Hotel Basera,3,Suite,5944,1,0,1,5944,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",1,5944,21-02-2020,20-02-2020,https://tse1.mm.bing.net/th?q=Hotel+Basera+Ranchi
72713,707,Delhi NCR,Holiday Inn New Delhi International Airport,4,Suite,9916,1,2,1,9916,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar']",3,29748,15-03-2020,12-03-2020,https://tse1.mm.bing.net/th?q=Holiday+Inn+New+Delhi+International+Airport
72715,707,Shimla,Hotel Baljees Regency,3,Suite,5916,2,0,1,5916,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",2,11832,28-03-2020,26-03-2020,https://tse1.mm.bing.net/th?q=Hotel+Baljees+Regency+Shimla
72717,707,Itanagar,Hotel Aanggong,2,Executive,3771,3,1,2,7542,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Coffee Maker', 'Laundry']",1,7542,10-04-2020,09-04-2020,https://tse1.mm.bing.net/th?q=Hotel+Aanggong+Itanagar
72718,707,Srinagar,Hotel Grand Boulevard,3,Executive,6038,1,0,1,6038,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms']",6,36228,22-04-2020,16-04-2020,https://tse1.mm.bing.net/th?q=Hotel+Grand+Boulevard+Srinagar
72728,707,Ludhiana,Park Plaza Ludhiana,4,Executive,6569,1,2,1,6569,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Business Center', 'Rooftop Lounge', 'Sauna']",7,45983,02-07-2020,25-06-2020,https://tse1.mm.bing.net/th?q=Park+Plaza+Ludhiana+Ludhiana
72729,707,Visakhapatnam,The Pioneer,3,Executive,4957,1,2,1,4957,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",6,29742,08-07-2020,02-07-2020,https://tse1.mm.bing.net/th?q=The+Pioneer+Visakhapatnam
72735,707,Dabolim,Hotel Cliff,2,Deluxe,2441,4,2,3,7323,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Coffee Maker']",5,36615,18-08-2020,13-08-2020,https://tse1.mm.bing.net/th?q=Hotel+Cliff+Dabolim
72737,707,Indore,Lemon Tree Hotel Indore,4,Suite,7960,4,2,3,23880,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar']",3,71640,30-08-2020,27-08-2020,https://tse1.mm.bing.net/th?q=Lemon+Tree+Hotel+Indore
72739,707,Vadodara,Sayaji Hotel Vadodara,4,Suite,10491,3,3,3,31473,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Sauna']",5,157365,15-09-2020,10-09-2020,https://tse1.mm.bing.net/th?q=Sayaji+Hotel+Vadodara+Vadodara
72746,707,Khowai,Hotel Sonar Tori,3,Deluxe,5180,2,2,2,10360,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms', 'Airport Shuttle']",6,62160,04-11-2020,29-10-2020,https://tse1.mm.bing.net/th?q=Hotel+Sonar+Tori+Khowai
72747,707,Ayodhya,Hotel Ramayana,3,Deluxe,5457,3,3,3,16371,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",3,49113,08-11-2020,05-11-2020,https://tse1.mm.bing.net/th?q=Hotel+Ramayana+Ayodhya  
72754,707,Tirupati,Hotel Bhimas Paradise,3,Executive,6352,4,0,2,12704,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms']",1,12704,25-12-2020,24-12-2020,https://tse1.mm.bing.net/th?q=Hotel+Bhimas+Paradise+Tirupati
72756,707,Ahmedabad,Courtyard by Marriott Ahmedabad,5,Deluxe,9100,2,3,2,18200,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Limousine Service', 'Helipad', 'Private Butler']",5,91000,12-01-2021,07-01-2021,https://tse1.mm.bing.net/th?q=Courtyard+by+Marriott+Ahmedabad  
72757,707,Patna,Hotel Chanakya,4,Deluxe,6879,4,3,4,27516,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar']",2,55032,16-01-2021,14-01-2021,https://tse1.mm.bing.net/th?q=Hotel+Chanakya+Patna
72766,707,Nashik,Hotel Panchavati Yatri,3,Executive,5804,4,1,3,17412,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms']",4,69648,22-03-2021,18-03-2021,https://tse1.mm.bing.net/th?q=Hotel+Panchavati+Yatri+Nashik
72775,707,Mopa,Stone Wood Nature Resort,3,Suite,7498,4,0,2,14996,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle', 'Bar', 'Meeting Rooms']",7,104972,27-05-2021,20-05-2021,https://tse1.mm.bing.net/th?q=Stone+Wood+Nature+Resort+Mopa
72777,707,Nashik,Radisson Blu Hotel & Spa Nashik,5,Executive,12455,1,2,1,12455,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge']",2,24910,05-06-2021,03-06-2021,https://tse1.mm.bing.net/th?q=Radisson+Blu+Hotel+%26+Spa+Nashik+Nashik
72782,707,Hyderabad,Taj Falaknuma Palace,5,Deluxe,10563,4,3,4,42252,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Limousine Service', 'Private Butler', 'Helipad']",6,253512,14-07-2021,08-07-2021,https://tse1.mm.bing.net/th?q=Taj+Falaknuma+Palace+Hyderabad
72783,707,Guwahati,Novotel Guwahati GS Road,5,Deluxe,9152,3,1,2,18304,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Limousine Service']",1,18304,16-07-2021,15-07-2021,https://tse1.mm.bing.net/th?q=Novotel+Guwahati+GS+Road
72784,707,Ayodhya,Hotel Tulsi,3,Deluxe,4860,4,3,4,19440,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms']",2,38880,24-07-2021,22-07-2021,https://tse1.mm.bing.net/th?q=Hotel+Tulsi+Ayodhya  
72785,707,Vijayawada,Hotel Park Elite,3,Suite,5392,2,3,2,10784,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle']",1,10784,30-07-2021,29-07-2021,https://tse1.mm.bing.net/th?q=Hotel+Park+Elite+Vijayawada
72786,707,Mysuru,Hotel Adeline,3,Deluxe,4971,1,1,1,4971,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",3,14913,08-08-2021,05-08-2021,https://tse1.mm.bing.net/th?q=Hotel+Adeline+Mysuru
72787,707,Udaipur,The Fern Residency Udaipur,3,Deluxe,3651,3,3,3,10953,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Bar', 'Airport Shuttle', 'Meeting Rooms']",6,65718,18-08-2021,12-08-2021,https://tse1.mm.bing.net/th?q=The+Fern+Residency+Udaipur+Udaipur
72794,707,Navi Mumbai,Ibis Navi Mumbai,3,Executive,5082,2,1,2,10164,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle']",2,20328,02-10-2021,30-09-2021,https://tse1.mm.bing.net/th?q=Ibis+Navi+Mumbai+Navi+Mumbai
72795,707,Gwalior,Ramaya Hotel,3,Suite,5738,1,1,1,5738,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",1,5738,08-10-2021,07-10-2021,https://tse1.mm.bing.net/th?q=Ramaya+Hotel+Gwalior
72798,707,Diu,Hotel Apaar,3,Suite,5394,4,1,3,16182,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Bar', 'Meeting Rooms', 'Airport Shuttle']",3,48546,31-10-2021,28-10-2021,https://tse1.mm.bing.net/th?q=Hotel+Apaar+Diu
72803,707,Dabolim,Coconut Creek Resort,3,Suite,4736,4,3,4,18944,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Bar', 'Airport Shuttle', 'Meeting Rooms']",7,132608,09-12-2021,02-12-2021,https://tse1.mm.bing.net/th?q=Coconut+Creek+Resort+Dabolim
72808,707,Itanagar,Hotel SC Continental,3,Executive,5920,3,2,3,17760,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",3,53280,09-01-2022,06-01-2022,https://tse1.mm.bing.net/th?q=Hotel+SC+Continental+Itanagar
72809,707,Pune,JW Marriott Hotel Pune,5,Executive,13233,3,1,2,26466,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge']",2,52932,15-01-2022,13-01-2022,https://tse1.mm.bing.net/th?q=JW+Marriott+Hotel+Pune+Pune
72810,707,Raigarh,Hotel Shree Shyam International,2,Executive,3773,1,2,1,3773,"['Wi-Fi', 'Parking', 'Room Service', 'TV']",6,22638,26-01-2022,20-01-2022,https://tse1.mm.bing.net/th?q=Hotel+Shree+Shyam+International+Raigarh
72813,707,Coimbatore,Radisson Blu Hotel Coimbatore,5,Suite,13788,4,1,3,41364,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge']",3,124092,13-03-2022,10-03-2022,https://tse1.mm.bing.net/th?q=Radisson+Blu+Hotel+Coimbatore
72815,707,Kota,Hotel Ortus,3,Deluxe,3370,2,3,2,6740,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",1,6740,25-02-2022,24-02-2022,https://tse1.mm.bing.net/th?q=Hotel+Ortus+Kota
72821,707,Visakhapatnam,"Keys Select by Lemon Tree Hotels, Visakhapatnam",3,Suite,5667,3,3,3,17001,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",2,34002,09-04-2022,07-04-2022,https://tse1.mm.bing.net/th?q=Keys+Select+by+Lemon+Tree+Hotels+Visakhapatnam
72822,707,Kullu-Manali,Hotel Snow Park,2,Deluxe,3196,3,3,3,9588,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Laundry']",1,9588,15-04-2022,14-04-2022,https://tse1.mm.bing.net/th?q=Hotel+Snow+Park+Kullu-Manali
72827,707,Surat,Best Western Yuvraj,3,Executive,4900,4,3,4,19600,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",5,98000,24-05-2022,19-05-2022,https://tse1.mm.bing.net/th?q=Best+Western+Yuvraj+Surat
72830,707,Ludhiana,Regenta Central Klassik,4,Executive,8186,1,0,1,8186,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Sauna', 'Rooftop Lounge']",2,16372,11-06-2022,09-06-2022,https://tse1.mm.bing.net/th?q=Regenta+Central+Klassik+Ludhiana
72842,708,Diu,The Grand Highness,3,Executive,5804,3,0,2,11608,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle', 'Bar', 'Meeting Rooms']",5,58040,01-10-2019,26-09-2019,https://tse1.mm.bing.net/th?q=The+Grand+Highness+Diu
72845,708,Ayodhya,Hotel Tulsi,3,Deluxe,4860,2,1,2,9720,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",6,58320,23-10-2019,17-10-2019,https://tse1.mm.bing.net/th?q=Hotel+Tulsi+Ayodhya  
72848,708,Shillong,Hotel Polo Towers Shillong,4,Suite,8966,3,0,2,17932,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Rooftop Lounge', 'Business Center']",6,107592,13-11-2019,07-11-2019,https://tse1.mm.bing.net/th?q=Hotel+Polo+Towers+Shillong+Shillong
72849,708,Mysuru,Fortune JP Palace,4,Executive,8317,1,2,1,8317,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Sauna', 'Business Center', 'Rooftop Lounge']",6,49902,20-11-2019,14-11-2019,https://tse1.mm.bing.net/th?q=Fortune+JP+Palace+Mysuru
72850,708,Vadodara,Lemon Tree Hotel Vadodara,4,Suite,9118,1,0,1,9118,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar']",4,36472,25-11-2019,21-11-2019,https://tse1.mm.bing.net/th?q=Lemon+Tree+Hotel+Vadodara+Vadodara
72856,708,Srinagar,Hotel Samar,3,Deluxe,5408,1,0,1,5408,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Bar']",2,10816,04-01-2020,02-01-2020,https://tse1.mm.bing.net/th?q=Hotel+Samar+Srinagar
72858,708,Jaipur,Hotel Sapphire Palace,2,Executive,3740,2,3,2,7480,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Laundry']",2,14960,18-01-2020,16-01-2020,https://tse1.mm.bing.net/th?q=Hotel+Sapphire+Palace+Jaipur
72862,708,Pune,Hotel Aurora Towers,3,Executive,6219,1,0,1,6219,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle', 'Meeting Rooms']",5,31095,18-02-2020,13-02-2020,https://tse1.mm.bing.net/th?q=Hotel+Aurora+Towers+Pune
72866,708,Tirupati,Ramee Guestline Hotel,4,Deluxe,6625,3,3,3,19875,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar']",1,19875,13-03-2020,12-03-2020,https://tse1.mm.bing.net/th?q=Ramee+Guestline+Hotel+Tirupati
72867,708,Puri,Mayfair Waves,5,Deluxe,11455,2,2,2,22910,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Private Butler']",6,137460,25-03-2020,19-03-2020,https://tse1.mm.bing.net/th?q=Mayfair+Waves+Puri
72872,708,Imphal,The Classic Hotel,3,Executive,4274,1,0,1,4274,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Bar', 'Airport Shuttle', 'Meeting Rooms']",6,25644,29-04-2020,23-04-2020,https://tse1.mm.bing.net/th?q=The+Classic+Hotel+Imphal
72874,708,Jaipur,The Lalit Jaipur,5,Deluxe,11152,4,2,3,33456,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge']",7,234192,14-05-2020,07-05-2020,https://tse1.mm.bing.net/th?q=The+Lalit+Jaipur+Jaipur
72882,708,Kota,"Country Inn & Suites by Radisson, Kota",4,Deluxe,6908,1,2,1,6908,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Sauna']",7,48356,09-07-2020,02-07-2020,https://tse1.mm.bing.net/th?q=Country+Inn+%26+Suites+by+Radisson+Kota
72883,708,Pune,JW Marriott Hotel Pune,5,Executive,13233,3,0,2,26466,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge']",5,132330,14-07-2020,09-07-2020,https://tse1.mm.bing.net/th?q=JW+Marriott+Hotel+Pune+Pune
72885,708,Puducherry,The Richmond,3,Deluxe,5425,4,1,3,16275,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle', 'Meeting Rooms']",5,81375,28-07-2020,23-07-2020,https://tse1.mm.bing.net/th?q=The+Richmond+Puducherry
72889,708,Shimla,The Oberoi Cecil,5,Suite,14424,1,1,1,14424,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Limousine Service', 'Helipad', 'Private Butler']",2,28848,22-08-2020,20-08-2020,https://tse1.mm.bing.net/th?q=The+Oberoi+Cecil+Shimla
72893,708,Diu,Hotel Relax Inn,3,Deluxe,5397,4,3,4,21588,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Bar', 'Airport Shuttle']",1,21588,18-09-2020,17-09-2020,https://tse1.mm.bing.net/th?q=Hotel+Relax+Inn+Diu
